Time		Case1		Case2		Case3		Case4
423		0		321.52372034867625		24114.279026150747		24114.27902615071
424		0		321.52372034867625		24114.279026150747		24114.27902615071
425		0		321.5237203486763		24114.279026150747		24114.27902615071
426		0		321.52372034867625		0		964.5711610460287
427		0		321.52372034867625		0		964.5711610460287
428		0		321.52372034867625		0		964.5711610460287
429		0		321.5237203486763		0		964.5711610460287
430		0		321.52372034867625		0		964.5711610460287
431		0		321.5237203486763		0		964.5711610460287
432		0		321.52372034867625		0		964.5711610460287
433		4822.855805230144		321.52372034867625		0		964.5711610460287
434		0		321.5237203486763		0		964.5711610460287
435		0		321.52372034867625		4822.855805230144		964.5711610460287
436		0		321.52372034867625		4822.855805230144		964.5711610460287
437		0		321.52372034867625		4822.855805230144		964.5711610460287
438		0		321.52372034867625		0		964.5711610460287
439		0		321.52372034867625		0		964.5711610460287
440		0		321.5237203486763		0		964.5711610460287
441		0		321.52372034867625		0		964.5711610460289
442		21099.994147881876		21421.517868230552		0		964.5711610460289
443		0		602.8569756537681		0		964.5711610460289
444		0		602.856975653768		21099.994147881876		22064.565308927908
445		0		602.856975653768		21099.994147881876		22064.565308927908
446		0		602.856975653768		21099.994147881876		22064.565308927908
447		0		602.856975653768		0		1808.5709269613037
448		4822.855805230144		602.856975653768		0		1808.5709269613037
449		0		602.856975653768		0		1808.5709269613037
450		0		602.856975653768		4822.855805230144		1808.5709269613037
451		0		602.856975653768		4822.855805230144		1808.5709269613037
452		0		602.856975653768		4822.855805230144		1808.5709269613037
453		0		602.856975653768		0		1808.5709269613037
454		4219.998829576376		602.856975653768		0		1808.5709269613037
455		0		602.856975653768		0		1808.5709269613037
456		0		602.856975653768		4219.998829576376		1808.5709269613037
457		0		602.856975653768		4219.998829576376		1808.5709269613037
458		0		602.856975653768		4219.998829576376		1808.5709269613037
459		0		602.856975653768		0		1808.570926961304
460		0		602.856975653768		0		1808.570926961304
461		0		602.856975653768		0		1808.570926961304
462		0		602.856975653768		0		1808.5709269613037
463		25922.849953112054		21702.85112353565		0		1808.5709269613037
464		0		884.1902309588598		0		1808.5709269613037
465		0		884.1902309588597		25922.84995311203		22908.56507484318
466		0		884.1902309588598		25922.84995311203		22908.56507484318
467		0		884.1902309588598		25922.84995311203		22908.56507484318
468		0		884.1902309588598		0		2652.570692876579
469		4219.998829576377		884.1902309588598		0		2652.570692876579
470		0		884.1902309588597		0		2652.570692876579
471		0		884.1902309588598		4219.998829576376		2652.5706928765785
472		0		884.1902309588598		4219.998829576376		2652.5706928765785
473		0		884.1902309588597		4219.998829576376		2652.5706928765785
474		0		884.1902309588598		0		2652.5706928765785
475		4219.998829576377		884.1902309588598		0		2652.5706928765785
476		0		884.1902309588598		0		2652.5706928765785
477		0		884.1902309588598		4219.998829576377		2652.57069287658
478		4822.855805230145		884.1902309588598		4219.998829576377		2652.57069287658
479		0		884.1902309588598		4219.998829576377		2652.57069287658
480		0		884.1902309588598		4822.855805230145		2652.5706928765785
481		0		884.1902309588598		4822.855805230145		2652.5706928765785
482		0		884.1902309588597		4822.855805230145		2652.5706928765785
483		0		884.1902309588598		0		2652.5706928765785
484		25319.992977458285		21984.184378840735		0		2652.5706928765785
485		0		1165.5234862639516		0		2652.5706928765785
486		0		1165.5234862639516		25319.99297745826		23752.564840758463
487		0		1165.5234862639516		25319.99297745826		23752.564840758463
488		0		1165.5234862639516		25319.99297745826		23752.564840758463
489		0		1165.5234862639516		0		3496.5704587918544
490		4219.998829576376		1165.5234862639516		0		3496.5704587918544
491		0		1165.5234862639516		0		3496.5704587918544
492		0		1165.5234862639516		4219.998829576376		3496.5704587918544
493		4822.855805230144		1165.5234862639516		4219.998829576376		3496.5704587918544
494		0		1165.5234862639516		4219.998829576376		3496.5704587918544
495		0		1165.5234862639516		4822.855805230144		3496.5704587918544
496		4219.998829576376		1165.5234862639516		4822.855805230144		3496.5704587918544
497		0		1165.5234862639516		4822.855805230144		3496.5704587918544
498		0		1165.5234862639516		4219.998829576376		3496.570458791855
499		4219.998829576377		1165.5234862639516		4219.998829576376		3496.570458791855
500		0		1165.5234862639516		4219.998829576376		3496.570458791855
501		0		1165.5234862639516		4219.998829576376		3496.570458791855
502		0		1165.5234862639516		4219.998829576376		3496.570458791855
503		0		1165.5234862639516		4219.998829576376		3496.570458791855
504		0		1165.5234862639516		0		3496.570458791855
505		25319.992977458285		22265.517634145832		0		3496.570458791855
506		0		1446.8567415690436		0		3496.570458791855
507		0		1446.8567415690432		25319.992977458285		24596.564606673735
508		4822.855805230144		1446.8567415690432		25319.992977458285		24596.564606673735
509		0		1446.8567415690432		25319.992977458285		24596.564606673735
510		0		1446.8567415690434		4822.855805230145		4340.5702247071295
511		4219.998829576377		1446.8567415690432		4822.855805230145		4340.5702247071295
512		0		1446.8567415690436		4822.855805230145		4340.5702247071295
513		0		1446.856741569043		4219.998829576376		4340.5702247071295
514		4219.998829576376		1446.8567415690432		4219.998829576376		4340.5702247071295
515		0		1446.8567415690432		4219.998829576376		4340.5702247071295
516		0		1446.8567415690434		4219.998829576376		4340.5702247071295
517		4219.998829576376		1446.8567415690432		4219.998829576376		4340.5702247071295
518		0		1446.8567415690432		4219.998829576376		4340.5702247071295
519		0		1446.8567415690432		4219.998829576376		4340.5702247071295
520		4219.998829576376		1446.8567415690432		4219.998829576376		4340.5702247071295
521		0		1446.8567415690434		4219.998829576376		4340.5702247071295
522		0		1446.8567415690432		4219.998829576376		4340.5702247071295
523		4822.855805230144		1446.8567415690432		4219.998829576376		4340.5702247071295
524		0		1446.8567415690432		4219.998829576376		4340.5702247071295
525		0		1446.8567415690432		4822.855805230144		4340.5702247071295
526		25319.99297745826		22546.85088945093		4822.855805230144		4340.5702247071295
527		0		1728.189996874135		4822.855805230144		4340.5702247071295
528		0		1728.189996874135		25319.99297745826		25440.564372589008
529		4219.998829576376		1728.1899968741352		25319.99297745826		25440.564372589008
530		0		1728.189996874135		25319.99297745826		25440.564372589008
531		0		1728.1899968741352		4219.998829576377		5184.569990622404
532		4219.998829576376		1728.1899968741352		4219.998829576377		5184.569990622404
533		0		1728.1899968741352		4219.998829576377		5184.569990622404
534		0		1728.189996874135		4219.998829576376		5184.5699906224045
535		4219.998829576377		1728.189996874135		4219.998829576376		5184.5699906224045
536		0		1728.189996874135		4219.998829576376		5184.5699906224045
537		0		1728.189996874135		4219.998829576377		5184.569990622404
538		9042.85463480652		1728.189996874135		4219.998829576377		5184.569990622404
539		0		1728.189996874135		4219.998829576377		5184.569990622404
540		0		1728.189996874135		9042.85463480652		5184.569990622404
541		4219.998829576376		1728.189996874135		9042.85463480652		5184.569990622404
542		0		1728.189996874135		9042.85463480652		5184.569990622404
543		0		1728.189996874135		4219.998829576376		5184.569990622404
544		4219.998829576377		1728.1899968741352		4219.998829576376		5184.569990622404
545		0		1728.189996874135		4219.998829576376		5184.569990622404
546		0		1728.1899968741352		4219.998829576376		5184.569990622404
547		28334.277855727105		25842.469023024856		4219.998829576376		5184.569990622404
548		0		2049.7137172228117		4219.998829576376		5184.569990622404
549		0		2049.7137172228117		28334.277855727105		29298.849016773118
550		4219.998829576376		2049.7137172228117		28334.277855727105		29298.849016773118
551		0		2049.7137172228117		28334.277855727105		29298.849016773118
552		0		2049.7137172228117		4219.998829576376		6149.141151668434
553		9042.85463480652		2049.7137172228117		4219.998829576376		6149.141151668434
554		0		2049.7137172228117		4219.998829576376		6149.141151668434
555		0		2049.7137172228117		9042.85463480652		6149.141151668434
556		4219.998829576376		2049.7137172228117		9042.85463480652		6149.141151668434
557		0		2049.7137172228117		9042.85463480652		6149.141151668434
558		0		2049.7137172228117		4219.998829576376		6149.141151668434
559		9042.85463480652		2049.7137172228117		4219.998829576376		6149.141151668434
560		0		2049.7137172228117		4219.998829576376		6149.141151668434
561		0		2049.7137172228117		9042.85463480652		6149.141151668434
562		4219.998829576376		2049.7137172228117		9042.85463480652		6149.141151668434
563		0		2049.7137172228117		9042.85463480652		6149.141151668434
564		0		2049.7137172228117		4219.998829576376		6149.141151668434
565		4219.998829576376		2049.7137172228117		4219.998829576376		6149.141151668434
566		0		2049.7137172228117		4219.998829576376		6149.141151668434
567		0		2049.7137172228117		4219.998829576376		6149.141151668434
568		108514.25561767786		101521.11470009455		4219.998829576376		6149.141151668434
569		0		3375.9990636611005		4219.998829576376		6149.141151668434
570		0		3375.9990636611		108514.25561767786		105620.54213454016
571		4219.998829576376		3375.9990636611014		108514.25561767786		105620.54213454016
572		0		3375.9990636611005		108514.25561767786		105620.54213454016
573		0		3375.9990636611005		4219.998829576376		10127.997190983302
574		9042.85463480652		3375.9990636611		4219.998829576376		10127.997190983302
575		0		3375.9990636611005		4219.998829576376		10127.997190983302
576		0		3375.999063661102		9042.854634806521		10127.997190983302
577		4219.998829576377		3375.9990636611005		9042.854634806521		10127.997190983302
578		0		3375.999063661102		9042.854634806521		10127.997190983302
579		0		3375.9990636611005		4219.998829576376		10127.997190983302
580		24114.27902615072		3375.9990636611005		4219.998829576376		10127.997190983302
581		0		3375.9990636611005		4219.998829576376		10127.997190983302
582		0		3375.9990636611005		24114.27902615072		10127.997190983302
583		9042.85463480652		3375.9990636611005		24114.27902615072		10127.997190983302
584		0		3375.9990636611005		24114.27902615072		10127.997190983302
585		0		3375.999063661102		9042.85463480652		10127.997190983302
586		4219.998829576376		3375.9990636611014		9042.85463480652		10127.997190983302
587		0		3375.9990636611005		9042.85463480652		10127.997190983302
588		0		3375.9990636611005		4219.998829576376		10127.997190983302
589		105499.97073940908		99833.11516826398		4219.998829576376		10127.997190983302
590		0		4662.093945055806		4219.998829576376		10127.997190983302
591		0		4662.093945055806		105499.97073940905		106585.11329558618
592		4219.998829576376		4662.093945055806		105499.97073940905		106585.11329558618
593		0		4662.093945055806		105499.97073940905		106585.11329558618
594		0		4662.093945055807		4219.998829576377		13986.281835167418
595		24114.27902615072		4662.093945055806		4219.998829576377		13986.281835167418
596		0		4662.093945055806		4219.998829576377		13986.281835167418
597		0		4662.093945055806		24114.27902615072		13986.281835167418
598		9042.85463480652		4662.093945055806		24114.27902615072		13986.281835167418
599		0		4662.093945055806		24114.27902615072		13986.281835167418
600		0		4662.093945055806		9042.854634806521		13986.281835167418
601		23511.422050496953		4662.093945055806		9042.854634806521		13986.281835167418
602		0		4662.093945055806		9042.854634806521		13986.281835167418
603		0		4662.093945055806		23511.422050496953		13986.281835167418
604		9042.85463480652		4662.093945055806		23511.422050496953		13986.281835167418
605		0		4662.093945055806		23511.422050496953		13986.281835167418
606		0		4662.093945055806		9042.854634806525		13986.281835167418
607		4219.998829576377		4662.093945055806		9042.854634806525		13986.281835167418
608		0		4662.093945055806		9042.854634806525		13986.281835167418
609		0		4662.093945055806		4219.998829576376		13986.281835167418
610		87414.2614697962		67962.07638870146		4219.998829576376		13986.281835167418
611		0		5506.093710971081		4219.998829576376		13986.281835167418
612		0		5506.09371097108		87414.2614697962		77286.26427881305
613		9042.85463480652		5506.09371097108		87414.2614697962		77286.26427881305
614		0		5506.09371097108		87414.2614697962		77286.26427881305
615		0		5506.09371097108		9042.85463480652		16518.281132913242
616		23511.422050496953		5506.09371097108		9042.85463480652		16518.281132913242
617		0		5506.09371097108		9042.85463480652		16518.281132913242
618		0		5506.09371097108		23511.422050496953		16518.281132913242
619		9042.85463480652		5506.09371097108		23511.422050496953		16518.281132913242
620		0		5506.0937109710785		23511.422050496953		16518.281132913242
621		0		5506.09371097108		9042.85463480652		16518.28113291325
622		16879.995318305493		5506.093710971081		9042.85463480652		16518.28113291325
623		0		5506.09371097108		9042.85463480652		16518.28113291325
624		0		5506.09371097108		16879.995318305493		16518.281132913242
625		24114.27902615072		5506.09371097108		16879.995318305493		16518.281132913242
626		0		5506.09371097108		16879.995318305493		16518.281132913242
627		0		5506.09371097108		24114.27902615072		16518.281132913242
628		9042.85463480652		5506.09371097108		24114.27902615072		16518.281132913242
629		0		5506.09371097108		24114.27902615072		16518.281132913242
630		0		5506.09371097108		9042.85463480652		16518.281132913242
631		122982.82303336814		104977.49469384277		9042.85463480652		16518.281132913242
632		0		6832.379057409371		9042.85463480652		16518.281132913242
633		0		6832.379057409372		122982.82303336814		115989.68211578493
634		9042.85463480652		6832.379057409372		122982.82303336814		115989.68211578493
635		0		6832.379057409372		122982.82303336814		115989.68211578493
636		0		6832.379057409372		9042.85463480652		20497.13717222811
637		16879.99531830552		6832.379057409372		9042.85463480652		20497.13717222811
638		0		6832.379057409373		9042.85463480652		20497.13717222811
639		0		6832.379057409372		16879.99531830552		20497.13717222811
640		24114.27902615072		6832.379057409372		16879.99531830552		20497.13717222811
641		0		6832.379057409372		16879.99531830552		20497.13717222811
642		0		6832.379057409372		24114.27902615072		20497.13717222811
643		28937.134831380874		6832.379057409372		24114.27902615072		20497.13717222811
644		0		6832.379057409371		24114.27902615072		20497.13717222811
645		0		6832.379057409372		28937.134831380874		20497.13717222811
646		23511.422050496953		6832.379057409372		28937.134831380874		20497.13717222811
647		0		6832.379057409372		28937.134831380874		20497.13717222811
648		0		6832.379057409372		23511.422050496978		20497.13717222811
649		9042.85463480652		6832.379057409372		23511.422050496978		20497.13717222811
650		0		6832.379057409372		23511.422050496978		20497.13717222811
651		0		6832.379057409372		9042.85463480652		20497.13717222811
652		116351.39630117676		106303.78004028108		9042.85463480652		20497.13717222811
653		0		8158.66440384766		9042.85463480652		20497.13717222811
654		0		8158.664403847662		116351.39630117676		119968.53815509986
655		24114.27902615072		8158.664403847662		116351.39630117676		119968.53815509986
656		0		8158.66440384766		116351.39630117676		119968.53815509986
657		0		8158.66440384766		24114.27902615072		24475.99321154298
658		28937.134831380874		8158.66440384766		24114.27902615072		24475.99321154298
659		0		8158.664403847662		24114.27902615072		24475.99321154298
660		0		8158.66440384766		28937.134831380874		24475.99321154298
661		23511.422050496953		8158.664403847658		28937.134831380874		24475.99321154298
662		0		8158.66440384766		28937.134831380874		24475.99321154298
663		0		8158.66440384766		23511.422050496978		24475.993211542976
664		28937.134831380874		8158.664403847662		23511.422050496978		24475.993211542976
665		0		8158.664403847662		23511.422050496978		24475.993211542976
666		0		8158.664403847662		28937.134831380874		24475.993211542976
667		16879.995318305493		8158.66440384766		28937.134831380874		24475.993211542976
668		0		8158.66440384766		28937.134831380874		24475.993211542976
669		0		8158.66440384766		16879.995318305493		24475.993211542973
670		24114.27902615072		8158.664403847662		16879.995318305493		24475.993211542973
671		0		8158.66440384766		16879.995318305493		24475.993211542973
672		0		8158.66440384766		24114.27902615072		24475.993211542976
673		92237.11727502629		71458.6468474933		24114.27902615072		24475.993211542976
674		0		9002.664169762935		24114.27902615072		24475.993211542976
675		0		9002.664169762937		92237.11727502629		87775.97565518862
676		23511.422050496953		9002.664169762935		92237.11727502629		87775.97565518862
677		0		9002.664169762935		92237.11727502629		87775.97565518862
678		0		9002.664169762935		23511.422050496978		27007.992509288815
679		28937.134831380874		9002.664169762935		23511.422050496978		27007.992509288815
680		0		9002.664169762935		23511.422050496978		27007.992509288815
681		0		9002.664169762935		28937.134831380874		27007.99250928881
682		16879.99531830552		9002.664169762935		28937.134831380874		27007.99250928881
683		0		9002.664169762935		28937.134831380874		27007.99250928881
684		0		9002.664169762937		16879.995318305493		27007.992509288804
685		36774.27551487987		9002.664169762935		16879.995318305493		27007.992509288804
686		0		9002.664169762935		16879.995318305493		27007.992509288804
687		0		9002.664169762937		36774.27551487987		27007.992509288804
688		28937.1348313809		9002.664169762935		36774.27551487987		27007.992509288804
689		0		9002.664169762937		36774.27551487987		27007.992509288804
690		0		9002.664169762937		28937.134831380874		27007.992509288804
691		23511.422050496953		9002.664169762935		28937.134831380874		27007.992509288804
692		0		9002.664169762935		28937.134831380874		27007.992509288804
693		0		9002.664169762935		23511.422050496953		27007.992509288804
694		53051.41385753163		33116.94319591366		23511.422050496953		27007.992509288804
695		0		9324.187890111612		23511.422050496953		27007.992509288804
696		0		9324.187890111612		53051.41385753163		51122.271535439526
697		16879.995318305493		9324.187890111612		53051.41385753163		51122.271535439526
698		0		9324.187890111612		53051.41385753163		51122.271535439526
699		0		9324.187890111612		16879.995318305493		27972.563670334835
700		36774.27551487987		9324.187890111612		16879.995318305493		27972.563670334835
701		0		9324.187890111612		16879.995318305493		27972.563670334835
702		0		9324.187890111612		36774.27551487987		27972.563670334835
703		28937.134831380874		9324.187890111612		36774.27551487987		27972.563670334835
704		0		9324.187890111612		36774.27551487987		27972.563670334835
705		0		9324.187890111612		28937.134831380874		27972.563670334835
706		28334.277855727105		9324.187890111612		28937.134831380874		27972.563670334835
707		0		9324.187890111612		28937.134831380874		27972.563670334835
708		0		9324.187890111612		28334.277855727105		27972.56367033484
709		28937.1348313809		9324.187890111612		28334.277855727105		27972.56367033484
710		0		9324.187890111612		28334.277855727105		27972.56367033484
711		0		9324.187890111612		28937.134831380874		27972.56367033484
712		16879.995318305493		9324.187890111612		28937.134831380874		27972.56367033484
713		0		9324.187890111612		28937.134831380874		27972.56367033484
714		0		9324.187890111612		16879.995318305493		27972.563670334835
715		63902.839419299475		36452.75179453117		16879.995318305493		27972.563670334835
716		0		9685.902075503871		16879.995318305493		27972.563670334835
717		0		9685.902075503871		63902.839419299475		55101.127574754384
718		28937.134831380874		9685.902075503871		63902.839419299475		55101.127574754384
719		0		9685.902075503871		63902.839419299475		55101.127574754384
720		0		9685.902075503871		28937.134831380874		29057.70622651162
721		28334.277855727105		9685.902075503871		28937.134831380874		29057.70622651162
722		0		9685.902075503873		28937.134831380874		29057.70622651162
723		0		9685.902075503871		28334.27785572713		29057.70622651162
724		28937.134831380874		9685.902075503871		28334.27785572713		29057.70622651162
725		0		9685.902075503873		28334.27785572713		29057.70622651162
726		0		9685.902075503871		28937.134831380874		29057.70622651162
727		22305.708099189414		9685.902075503871		28937.134831380874		29057.70622651162
728		0		9685.902075503871		28937.134831380874		29057.70622651162
729		0		9685.902075503871		22305.708099189414		29057.70622651162
730		36774.27551487987		9685.902075503871		22305.708099189414		29057.70622651162
731		0		9685.902075503871		22305.708099189414		29057.70622651162
732		0		9685.902075503871		36774.2755148799		29057.70622651162
733		28937.134831380874		9685.902075503871		36774.2755148799		29057.70622651162
734		0		9685.902075503871		36774.2755148799		29057.70622651162
735		0		9685.902075503871		28937.134831380874		29057.70622651162
736		55462.84176014671		36814.46597992343		28937.134831380874		29057.70622651162
737		0		10047.616260896133		28937.134831380874		29057.70622651162
738		0		10047.616260896133		55462.84176014671		56186.27013093117
739		28937.134831380874		10047.616260896133		55462.84176014671		56186.27013093117
740		0		10047.616260896133		55462.84176014671		56186.27013093117
741		0		10047.616260896135		28937.134831380874		30142.848782688405
742		22305.70809918944		10047.616260896133		28937.134831380874		30142.848782688405
743		0		10047.616260896135		28937.134831380874		30142.848782688405
744		0		10047.616260896133		22305.708099189414		30142.8487826884
745		36774.27551487987		10047.616260896133		22305.708099189414		30142.8487826884
746		0		10047.616260896133		22305.708099189414		30142.8487826884
747		0		10047.616260896133		36774.27551487987		30142.8487826884
748		34362.84761226479		10047.616260896133		36774.27551487987		30142.8487826884
749		0		10047.616260896133		36774.27551487987		30142.8487826884
750		0		10047.616260896133		34362.84761226479		30142.8487826884
751		28334.277855727105		10047.616260896133		34362.84761226479		30142.8487826884
752		0		10047.616260896135		34362.84761226479		30142.8487826884
753		0		10047.616260896133		28334.277855727105		30142.848782688405
